Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Web|La República|larepublica.pe|César Acuña presenta a Anel Townsend y Humberto Lay en su plancha presidencial|César Acuña, candidato a la presidecia por Alianza Para el Progreso (APP), presentó este lunes a los integrantes de su plancha presidencial. Anel Townsend y Humberto Lay, acompañarán a Acuña en la campaña electoral.|21/12/2015|1014.43||0||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Web|RPP|rpp.com.pe|Panorama del día: A Susana le duelen cuestionamientos pero su decisión ha sido tomada|“Los candidatos van presentándose en sociedad y adelantando propuestas, Toledo y Acuña estuvieron en la mañana en RPP Noticias con sus planchas presidenciales. Lourdes Flores dijo que presentarán su plan de gobierno en enero”, dijo Mariella Balbi. “De otro lado, el ministro del Interior, José Luis Pérez Guadalupe ha dicho que se somete a cualquier investigación porque su nombre ha sido mencionado en audios de delincuentes vinculados a “Caracol”. Es difícil creer que protege delincuentes, pero ellos lo mencionan, y habrá que investigar para salir de dudas”. ..|22/12/2015|1700.92||0||Mariella Balbi|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Expreso|Expreso|Acuña la educación, mi negocio - Andrea Alamanni|La primera preocupación para el nuevo presidente será convertir la educación nacional en el gran motor del desarrollo económico y social del Perú. El presidente y su gobierno deberán reformar y mejorar el sistema para dar al país más y mejores técnicos, profesionales, ejecutivos, administrativos, etc. ciudadanos con capacidad crítica y poseedores de cultura cívica. Personalmente apoyo a la nueva ley universitaria. Por lo menos establece un rumbo más actual para el sistema educativo público y privado, y decreta que un 25 % de docentes a tiempo completo debe contar con el grado de magíster para poder enseñar en pregrado y con el de doctor en postgrado. Pero algunos indicadores nos dicen que todavía hay mucho que hacer. La escasa investigación a nivel académico y el bajo número de artículos científicos publicados en los últimos 20 años, colocan al Perú en los últimos puestos de América Latina. César Acuña ha declarado, en la edición de El Comercio del pasado domingo, que se compromete a hacer reformas profundas en la educación.|17/12/2015|1135.53|185.08|0|12|Andrea Alamanni|César Acuña Peralta|Negativo|2015-12
Radio|Capital|Mónica Delta|Tras la CADE:¿Los candidatos tienen planes de gobierno? (Capital)|Entrevista: Los economistas Andrés Escalante y Carlos Urrunaga comentaron la presentación de algunso candidatos presidenciales en la CADE 2015. Indican que Cesar Acuña se dirigió a sus votantes y no a los empresarios de la CADE a diferencia del resto, además aseguraron que los problemas del país fueron evadidos en la reunión de empresarios. Escalante comento que ningún postulante tuvo una visión realista de la seguridad ciudadana. Asimismo, Urrunaga mencionó que el ministro del Interior hizo un planteamiento interesante sobre el tema de la inseguridad y que hubieron temas como educación , el rol del Estado y la inversión en común entre todos los aspirantes. Además, valoró que Acuña, Keiko, Alan García y PPK involucren a la micro empresa al ámbito formal. El público comenta..|07/12/2015|7134.4||2080||Carlos Urrunaga|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Diario Uno|Diario Uno|Impunidad|Ante un comentario de Carlos Bruce, quien dijo:""Espero que la SUNAT actúe en las universidad del Sr. Acuña"", el congresista Daniel Abugattás agregó: ""Eso esperamos todos, hace un buen rato, que usan nuestros impuestos impunemente"".|24/12/2015|305.6|32.95|0|2|Carlos Ricardo Bruce Montes De Oca|César Acuña Peralta|Negativo|2015-12
Web|La República|larepublica.pe|Cambio de guardia - Mirko Lauer|Milton von Hesse ha argumentado razones personales para dejar su precandidatura. Así, Ana Jara y Daniel Urresti vuelven a la carrera por la nominación nacionalista 2016. O a Von Hesse simplemente se le quitaron las ganas de seguir en ese huesero del 1% con poco apoyo oficial, o Palacio terminó por comprender que Von Hesse no daría el mínimo fuego necesario.. A Urresti le fue mejor que a Von Hesse en las encuestas de este segundo semestre. Todavía en agosto pasado una encuesta Pulso Perú le daba 5%, un punto más que César Acuña y dos más que Alejandro Toledo. En octubre la cosa se volteó y Urresti pasó a un 3%. Quizás fue esa caída la que determinó su retiro de la competencia..|05/12/2015|1014.43||0||Mirko Lauer|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Expreso|Expreso|Candidato César Acuña pedirá licencia en la UCV|El legislador Richard Acuña, hijo del candidato presidencial César Acuña, anunció que su padre pedirá licencia a la universidad privada de su propiedad. ""Queremos que no nos relacionen con la Universidad César Vallejo. En dos semanas presentará su licencia para no tener relación con la universidad durante su período de campaña"", precisó.|02/12/2015|613.8|100.46|0|3|Richard Acuña Núñez|César Acuña Peralta|Positivo|2015-12
Web|La República|larepublica.pe|Anel Townsend ya es militante de Alianza Para el Progreso|Anel Towsend fue presentada como nueva integrante del partido Alianza Para el Progreso (APP), agrupación política liderada por César Acuña que tienta la presidencia al 2016. . ""Queremos apoyar este proyecto, que tenga éxito. Que esta apuesta por la descentralización y por los gobiernos municipales se mantenga y crezca desde el Ejecutivo. Este es nuestro planteamiento y con humildad y alegría empezaremos a trabajar"", dijo Towsend..|07/12/2015|1014.43||0||Ana Elena Luisa Cristina Townsend Diez-Canseco|César Acuña Peralta|Positivo|2015-12
Web|Exitosa|exitosadiario.pe|Urresti confirma que Gana Perú respaldó su precandidatura presidencial|El ex ministro del Interior, Daniel Urresti, señaló que Gana Perú le dio un “respaldo total” a su precandidatura presidencial, esto luego de reunirse con la bancada Nacionalista en las instalaciones del Congreso de la República. (...) En otro momento, Urresti señaló que el Nacionalismo no establecerá una alianza con el partido de César Acuña, a quien aprovechó para cuestionar su educación: ""Tiene 4 doctorados sin haber hecho la primaria. Realmente hay que ser diferente para hacer eso"".|10/12/2015|71.5||0||Daniel Belizario Urresti Elera|César Acuña Peralta|Neutro|2015-12
Web|Trome|trome.pe|Kenji se burló de Acuña y esto le responden|De las exposiciones de los candidatos presidenciales en el foro empresarial CADE 2015, la más desacertada fue, en opinión de muchos, la de César Acuña por su forma entrecortada de leer. Muchos, incluso con memes, hicieron mofa de esto, incluyendo al congresista Kenji Fujimori...“(César) Acuña dice que la única peruana que está en la NASA es de la UCV (Universidad César Vallejo) ¡Y el único candidato que está en la Luna también es de la UCV!”, escribió Kenji Fujimori en Twitter, lego de oír la presentación del líder de Alianza para el Progreso.|05/12/2015|1979.63||0||Kenji Gerardo Fujimori Higuchi|César Acuña Peralta|Negativo|2015-12
Televisión|Panamericana TV|24 Horas|Nadine Heredia dice que no existe alianza encubierta con César Acuña (Canal 5)|Tras presentarse en al Fiscalía, la primera dama y presidenta del Partido Nacionalista, Nadine Heredia descarta apoyo candidatura de César Acuña. De otro lado, se mostró molesta al enterarse que Keiko Fujimori no será citada al Congreso para que declare sobre aportes que recibió su partido en la campaña electoral del 2011. A su turno, el candidato de Alianza para el Progreso negó ser el candidato de Nadine Heredia. En tanto, oposición afirma que Luis Favre sería el nexo entre Ollanta Humala y César Acuña. Este sábado vence el plazo estipulado por la ONPE para concretar las alianzas políticas.|09/12/2015|36213.32||487||Nadine Heredia Alarcón|César Acuña Peralta|Neutro|2015-12
Medio Impreso|El Comercio|El Comercio Cuerpo A|Un peso muerto - Ricardo Vásquez Kunze|La razón por la cual estos partidos políticos, una vez que llegan al gobierno, no repiten satisfactoriamente una buena performance electoral es porque son absolutamente caudillistas. El caudillo es el más votado y llega a ser presidente, pero una vez que dejad poder no hay nadie que pueda reemplazarlo. (...) Al Partido Nacionalista no le va a quedar otra que aliarse con alguien, que seguramente será Perú Posible, que lo ha acompañado durante los últimos cinco años. De alguna manera, Alejandro Toledo también está en una situación precaria: tiene el 5% y sumados pueden superar la valla electoral, que es lo que les interesa. El nacionalismo se sacaría la lotería si consigue unirse con Alianza para el Progreso, el partido de César Acuña. El ex gobernador regional está en una posición expectante, aunque eso no quiere decir que va a ganar. Sin embargo, será un pésimo negocio para Acuña embarcar al Partido Nacionalista porque este ya es un lastre. Un peso muerto.|02/12/2015|1727.46|269.36|0|2|Ricardo Vásquez Kunze|César Acuña Peralta|Neutro|2015-12
Medio Impreso|Gestión|Gestión|Piden inhabilitar a Acuña|Otra acusación en su contra. El Ministerio Público busca impedir que el candidato César Acuña acceda a cualquier cargo público. ¿El motivo? Es acusado del presunto delito de negociación incompatible y aprovechamiento indebido del cargo por el pago irregular de S/. 57, 000 del cortometraje “Trujillo de mis amores”. (...) Gestión supo que el líder de APP presentó sus descargos ante el JEE por la denuncia de presunto uso político de sus universidades.|17/12/2015|906.03|71.55|0|28|Isaac Mekler Neiman|César Acuña Peralta|Positivo|2015-12
Medio Impreso|La Razón|La Razón|JNE cuadra a Humala: Debe dar el ejemplo|El presidente del Jurado Nacional de Elecciones (JNE), Francisco Távara, aclaró que el mandatario Ollanta Humala tiene la obligación de dar el ejemplo de respeto al principio de neutralidad en la campaña electoral. Este pronunciamiento se da luego de las críticas de políticos, candidatos y congresistas a las constantes declaraciones del presidente Ollanta Humala sobre los gobiernos de Alberto Fujimori y de Alan Garcia. (...) Además, el 17 de diciembre el presidente del Jurado Electoral Especial (JEE) de Lima Centro, Manuel Miranda Alcántara, informó que su institución envió un oficio a la Presidencia del Consejo de Ministros (PCM) para que los funcionarios del Estado se abstengan de hacer comentarios en torno a la campaña electoral del 2016. Además, informó que el caso del presunto uso indebido de universidades por parte del candidato presidencial César Acuña, será evaluado en audiencia pública por el Jurado Electoral Especial (JEE) Lima Centro I, la próxima semana.|30/12/2015|1845.33|241.65|0|5|Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Radio|RPP|RPP|APP: accionistas de universidad pueden participar en campaña electoral (RPP)|Titular. El secretario de Alianza para el Progreso, Vladimir Paz de la Barra, sostuvo que los accionistas de una universidad pueden participar en una campaña electoral porque es absolutamente legal con el fin de afianzar el estado de derecho y la democracia. Anotó que es suerte de César Acuña ser accionista de varias universidades porque su financiamiento será propio y no recibirá aportes externos.|18/12/2015|319||29||Vladimir Paz de la Barra|César Acuña Peralta|Positivo|2015-12
Medio Impreso|Expreso|Expreso|""Políticos deben levantar su secreto bancario de por vida""|Entrevista a César Zumaeta, expresidente del Congreso. -¿Ya se decidió postular de nuevo al Congreso? Es una posibilidad, porque todo depende de la línea del partido, y qué hombres y mujeres decida para el Congreso, el gobierno o conducir los destinos del partido. Siempre que he postulado ha sido consultando a las instancias, es decir a la base organizada del pueblo aprista. (...) -Ha habido algunas críticas a Luis Iberico, porque como presidente del Congreso ha ido a actividades proselitistas de César Acuña... Ese principio vale cuando el candidato ya está oficialmente inscrito ante el JNE. Acuña todavía no se inscribe, pero el día que lo haga, Iberico ya no puede usar la parafernalia, los carros, la gasolina o los gastos operativos del Congreso. tiene que agarrar su propio vehículo, llevar a sus activistas, su jean, su gorra y polo. A mi me dieron duro en la campaña del 2011, pero se comprobó que yo hacía campaña con la mía. (...) ¿Cómo se entiende que rivales encarnizados como el Apra y el PPC ahora estén en una alianza electoral? Esto no es solo para tener un curul más o menos, sino para recuperar la senda acelerada del desarrollo, estancada con Humala y ponerle atajo a una cantidad de advenedizos que veo en escena.|25/12/2015|4646.46|757.3|0|8|César Zumaeta|César Acuña Peralta|Neutro|2015-12
Televisión|Panamericana TV|24 Horas|JNE no inicia investigación a Ollanta Humala por denuncia de neutralidad en proceso electoral (Canal 5)|El JNE no ha iniciado investigación por las denuncias de neutralidad en el proceso electoral por criticar al padre de la candidata presidencial Keiko Fujimori. El titular del organismo, Francisco Távara dijo que investigará el caso de César Acuña.|15/12/2015|11674.52||157||Francisco Artemio Távara Córdova|César Acuña Peralta|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Querido Papá Noel - Alfredo Bullard|Como se viene Navidad, esta es mi lista de regalos para el año 2016. Ojalá puedas traernos algunas de estas cosas.. (...) Una explicación para que PPK sustente por qué es buena la inversión de Petro-Perú en explotación petrolera.|19/12/2015|5994.53||0||Alfredo Bullard|César Acuña Peralta|Negativo|2015-12
Web|La República|larepublica.pe|""César Acuña debe mostrar finanzas con transparencia"", afirma Villanueva|César Villanueva, integrante del equipo de campaña de Alianza Para el Progreso (APP), señaló que el candidato de ese partido, César Acuña, debe mostrar las finanzas de manera transparente.. Además, Villanueva dijo que su papel dentro de la campaña será al vocería de las propuestas del plan de gobierno de APP. Añadió que plantea la creación de un gabinete regional que trabaje junto al Consejo de Ministros...Por su parte, el Jurado Nacional de Elecciones (JNE) informó que César Acuña, deberá responder por supuestamente usar sus universidades para hacer proseletismo político.|16/12/2015|1014.43||366||César Villanueva Arévalo|César Acuña Peralta|Positivo|2015-12
