Tipo|Medio General|Medio Específico|Título|Resumen|Fecha Emisión|Valorización|Cm2|Duración|Página|Personajes|Candidatos 2016|Tono|Mes Emisión
Televisión|RBC Satelital|Habla el Pueblo|El candidato de Palacio (Canal 11)|Entrevista. El analista Fernando Urbina comentó que Acuña sería el “gallo de tapada” del gobierno, que tiene el compromiso de no investigar al gobierno anterior y a su vez tiene el respaldo de Palacio. Por su parte, el abogado Raúl Chanamé dijo que el Poder Ejecutivo debe de cumplir un papel neutro en las elecciones, lo que debería recordar el presidente Humala. A su vez, Héctor Vargas Haya señaló que Urresti no es el candidato de Palacio. Luego, Urbina, refirió que Urresti representa a los sectores autoritarios del país, y que es más fujimorista que Keiko.|15/12/2015|4727.68||1424||Agustín Haya de la Torre|Daniel Urresti Elera|Negativo|2015-12
Televisión|RBC Satelital|Habla el Pueblo|El candidato de Palacio (Canal 11)|Entrevista. El analista Fernando Urbina comentó que Acuña sería el “gallo de tapada” del gobierno, que tiene el compromiso de no investigar al gobierno anterior y a su vez tiene el respaldo de Palacio. Por su parte, el abogado Raúl Chanamé dijo que el Poder Ejecutivo debe de cumplir un papel neutro en las elecciones, lo que debería recordar el presidente Humala. A su vez, Héctor Vargas Haya señaló que Urresti no es el candidato de Palacio. Luego, Urbina, refirió que Urresti representa a los sectores autoritarios del país, y que es más fujimorista que Keiko.|15/12/2015|4727.68||1424||Fernando Urbina|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|La República|La República|Susana Villarán, la candidata - Jorge Díaz Herrera|Si las ideologías ya no contaran en política, quedarían incólumes “la consecuencia y el respeto a la sociedad” y de los individuos a sí mismos. La actitud política desborda lo personal e irradia moral y ética a los demás. Posturas como la de la ex alcaldesa de Lima enlodan la confianza de quienes creíamos en la decencia de alguien ajena a la ambición, al figuretismo y entregada con nobleza al bien de los ciudadanos. Evocan la frase de César Calvo: “Da ganas de nacionalizarse culebra”. La prédica de Susana Villarán en su campaña edil revelaba a una mujer educada en los buenos propósitos, con un lenguaje propio de una formación honorable. Verla hoy sonriente junto al ex oficial Urresti, judicializado por crímenes aún no aclarados, da lo que se suele llamar vergüenza ajena, indignación y un sentimiento de repulsa a la candidata que disfrazada de bufanda verde oraba en las plazas sermones de otro sabor.|28/12/2015|881.62|181.11|0|4|Jorge Díaz Herrera|Daniel Urresti Elera|Negativo|2015-12
Televisión|Panamericana TV|Buenos Días Perú|Entrevista al analista político Pedro Tenorio (Canal 5)|Tras la última encuesta de Ipsos publicada este domingo, la cual muestra un alza de César Acuña en el tercer lugar, el analista político Pedro Tenorio comentó respecto a los posibles escenarios que se darían en las elecciones presidenciales del 2016 debido que Keiko Fujimori se mantiene liderando la intención de voto seguida de Pedro Pablo Kuczynski.|14/12/2015|72947.16||981||Pedro Tenorio Narváez|Daniel Urresti Elera|Neutro|2015-12
Radio|Radio San Borja|Agenda Central|Entrevista a la procuradora para casos de Derechos Humanos, Delia Muñoz (San Borja)|Entrevista. La procuradora para casos de Derechos Humanos, Delia Muñoz, se refirió a la alianza entre el PPC y el APRA. Asimismo, señaló que el fujimorismo ha demostrado que es una bancada ordenada, que se maneja de “una forma interesante”, caso contrario al oficialismo, el cual ha perdido a la mayoría de sus congresistas por haber “renunciado a su plan de gobierno al momento de tomar el poder”. Con respecto a las críticas de Daniel Urresti contra César Acuña, indicó que este último sí cuenta con la experiencia necesaria, pues no ha obtenido sus cargos “de la nada”, por lo que si él llegara a la presidencia no tendríamos un gobierno tan “desquiciante”, como el actual. En torno a los casos como Tía María , señaló que se debe indicar cual será la participación de las comunidades y aplicar reformas donde se especifique a quien le pertenecerá el territorio, si al Estado o a la empresa. Precisó que en lo personal si “uno es dueño, uno decide bajo qué condiciones se trabaja”. Recalcó que ante la ausencia del Estado, la entidad a cargo se convierte en quien toma el poder. Sobre la participación de los candidatos en la CADE, sostuvo que ninguno se refirió a los conflictos sociales, aún cuando la gente ha empezado a tomar la justicia por sus propias manos. Expresó que deben tener la inteligencia necesaria para saber con qué estrategia se beneficia el país.|14/12/2015|1842.54||1722||Delia Muñoz Muñoz|Daniel Urresti Elera|Positivo|2015-12
Web|La República|larepublica.pe|Ley Pulpín: De la protesta a la propuesta - Claudia Cisneros|Si los neoliberales de la Confiep, ADEX, SNI y sus ocasionales consortes de gobierno fueran liberales de verdad, respetarían y defenderían la libertad ciudadana de protestar ante la afectación a sus derechos. Pero nada de eso pasó en el Perú neoliberal durante el episodio de la nefasta Ley Pulpín (publicada el 16 de diciembre de 2015 y derogada el 26 de enero de 2015) . Las 5 marchas juveniles fueron duramente reprimidas, los jóvenes detenidos abusivamente, privados de su defensa, los líderes juveniles vigilados en sus casas, amedrentados por el ministro Urresti (hoy quiere ser Presidente) con una “denuncia previa” (¡un delito futuro!). Los liberales de verdad jamás se hubieran prestado a promover o permitir que a los jóvenes que defendían sus derechos se les intentara asociar al terrorismo de Movadef y se les infiltrara policías encubiertos que hacían de estudiantes violentos para desacreditarlos. Un verdadero liberal, ni por asomo hubiera aceptado que las fuerzas del (des)orden exigieran presentar DNI para ir a protestar legítimamente (https://goo.gl/S9DMrE)..|20/12/2015|1014.43|32.16|0||Claudia Cisneros|Daniel Urresti Elera|Neutro|2015-12
Web|Correo|diariocorreo.pe|¿Usted entiende esto? - Juan Carlos Valdivia|Con Nadine trabajaron por un tiempo Verónica Mendoza y Sergio Tejada que se han reunido con Marisa Glave y otros exregidores de Villarán para impulsar un proyecto de izquierda...De Villarán también fue socio Vladimiro Huaroc en Fuerza Social (fundada por el primero, pero que se la quedo la segunda). Hoy Huaroc es candidato a la vicepresidencia por el fujimorismo. Huaroc ha sido funcionario de este gobierno en la PCM, donde compartió labores con Julio Guzmán, también exfuncionario de este gobierno y autodenominado “outsider”. Otra socia de Villarán ha sido Anel Townsend, quien ahora es candidata con Acuña.|23/12/2015|702.1||0||Juan Carlos Valdivia|Daniel Urresti Elera|Negativo|2015-12
Radio|Exitosa|Exitosa Noticias|Entrevista al analista político, José Cevasco (Exitosa)|Entrevista. El analista político José Cevasco opinó que es errónea las declaraciones de Daniel Urresti respecto a la convocatoria de Susana Villarán por su experiencia u honradez, además, destacó que habría una estrategia detrás de los calificativos de Eliane Karp contra Keiko Fujimori, Alan García y PPK. Por otro lado, hizo énfasis a los cuestionamientos que han seguido al actual gobierno. Se recibieron llamadas del público.|28/12/2015|2732.94||1446||José Cevasco|Daniel Urresti Elera|Neutro|2015-12
Web|El Comercio|elcomercio.pe|Villarán: “Si dudara de Urresti, haría campaña en su contra”|La ex alcaldesa de Lima Susana Villarán salió en defensa del candidato del Partido Nacionalista, Daniel Urresti, y respondió a quienes la han criticado por integrarse a su fórmula presidencial...“Si yo tuviera dudas en este momento de la inocencia de Daniel, no estaría junto a él, por el contario, estaría haciendo campaña en su contra, como lo he hecho tantas veces en cientos de otros casos”, escribió en su muro de Facebook. De otro lado, la candidata a vicepresidenta por el Partido Nacionalista refirió que el próximo presidente debe continuar programas sociales como Beca 18, Qali Warma y Pensión 65.|22/12/2015|5994.53||0||Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Web|América TV|americatv.com.pe|Nadine Heredia defendió candidatura de Villarán: Es valiente y honrada|La primera dama Nadine Heredia defendió la elección de Susana Villarán como candidata a la vicepresidencia. A través de su cuenta en Twitter, la esposa de Ollanta Humala indicó que se “enfrentó a la mafia” durante su gestión en la Municipalidad de Lima.. De acuerdo al tuit de Nadine Heredia, Villarán fue elegida en la plancha encabezada por Daniel Urresti por ser “honrada” y “valiente”..|21/12/2015|1554.16||0||Nadine Heredia Alarcón|Daniel Urresti Elera|Positivo|2015-12
Web|La República|larepublica.pe|Promesas 2016|No votar por Keiko, ni por Alan, ni por Acuña, ni por Urresti, ni por Toledo, ni por Ántero, ni por Belmont, ni por Gregorio Santos, ni por Yehude, ni por Reggiardo, ni por Nano, ni por Julio Guzmán, ni por Verónika Mendoza, ni por los otros pitufos. Ni en primera ni en segunda vuelta.|27/12/2015|1014.43||0||Renato Cisneros|Daniel Urresti Elera|Negativo|2015-12
Televisión|TV Perú|TV Perú Noticias (Noche)|Nuevas alianzas en busca del poder (Canal 7)|La gran polémica de los últimos meses han sido las alianzas políticos. Dentro de este informes especial se mencionó al Apra, Gana Perú, Fuerza Popular, PPK, APP entre otros partidos.|31/12/2015|9017.96||344||Luis Benavente Gianella|Daniel Urresti Elera|Neutro|2015-12
Web|Perú 21|peru21.pe|¡Desde mayo-2014, juez Abel Concha! - Aldo Mariátegui|¿Qué mejor muestra de que la PUCP está tomada por los rojos y caviares que nada menos que el actual decano de la Facultad de Ciencias Sociales, Alan Fairlie, integre la plancha presidencial de la candidata comunista Verónika Mendoza? Los padres deberían pensárselo bien antes de meter a sus hijos allí y les terminen lavando la cabeza con rojerío y caviarismo.|21/12/2015|1874.83||0||Aldo Mariátegui Bosse|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|Perú 21|Perú 21|Ministro afirma que relevo fue a pedido del propio Vergara|Valakivi intenta poner paños fríos al sorpresivo cambio en la comandancia general del Ejército y descarta injerencia política. (...) El ex ministro de Defensa y candidato presidencial por el partido Orden, Ántero Flores-Aráoz, exhortó a no “manosear” las instituciones castrenses y dijo que cambiar al comandante general con menos de cuatro meses en el cargo –sin que haya llegado a cumplir ni el máximo de edad ni el tiempo límite de servicios y sin expresión de causa– genera todo tipo de comentarios y especulaciones.|27/12/2015|4352.54|508.84|0|6|Alberto Beingolea Delgado|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Expreso|Expreso|Villarán-Urresti: plancha quemada - Luis García Miró Elguera|En víspera de navidades se ha dejado ver el fustán de la veterana exalcaldesa Limeña, responsable de haber quebrado el municipio capitalino y paralizado el stock de obras que quedaran pendientes de la gestión que heredó. Echando los evangelios por tierra, la exalcaldesa acaba de embarcarse en la plancha oficialista que encabeza Daniel Urresti.|23/12/2015|1583.6|258.07|0|2|Luis García Miró Elguera|Daniel Urresti Elera|Negativo|2015-12
Televisión|Panamericana TV|Buenos Días Perú|Excolaboradores de Villarán criticaron alianza con Urresti (Canal 5)|Los antiguos colaboradores políticos de Susana Villarán criticaron su incorporación a la plancha presidencial de Daniel Urresti. Tanto su exvocero Augusto Rey como su exteniente alcalde,Eduardo Zegarra, prefirieron tomar distancia ante este cambio, aunque dijeron respetar su decisión.|23/12/2015|10261.68||138||Eduardo Zegarra|Daniel Urresti Elera|Neutro|2015-12
Televisión|Latina|90 Matinal|Entrevista a la exalcaldesa Susana Villarán (Canal 2)|Entrevista. La exalcaldesa Susana Villarán se pronunció sobre su integración en la plancha del Partido Nacionalista, que tiene como candidato a Daniel Urresti. Villarán indicó que su decisión de ingresar al partido tiene tres razones: la primera, es que considera que es el espacio adecuado para atacar al fujimontesinismo; segundo, porque conoce a Daniel Urresti y cree que tiene la convicción para afrontar la corrupción y por último, considera que formando parte de la plancha se podrá generar la base social a través de la educación y los programas sociales.|22/12/2015|26991.36||1056||Susana María del Carmen Villarán de la Puente|Daniel Urresti Elera|Positivo|2015-12
Medio Impreso|La Razón|La Razón|Tweet - Héctor Becerril|Ahora que se sabe que Villarán antes de ir con GP tocó puertas de APP, PPK y PP. ¿Qué dirá Urresti? no te fíes llega al Congreso y te acusa de genocida.|28/12/2015|106.02|18.88|0|4|Héctor Virgilio Becerril Rodríguez|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|Correo|Correo|¿Usted entiende esto? - Juan Carlos Valdivia|Daniel Urresti era militar en actividad cuando fueron presidentes Alan García y Alberto Fujimori. Es durante el gobierno de García que a Urresti se le acusó de asesinar al periodista Hugo Bustíos. La señora Villarán -quien en su momento fue secretaria de la Comisión Nacional de Derechos Humanos- dice ser periodista, ha sido alcaldesa de Lima y ahora es candidata con Urresti. Villarán compartía asesoras con Nadine Heredia –jefa del partido de Urresti y Villarán-, las que almorzaban en Palacio y tomaban café en el Palacio Municipal. Con Nadine trabajaron por un tiempo Verónica Mendoza y Sergio Tejada que se han reunido con Marisa Glave y otros exregidores de Villarán para impulsar un proyecto de izquierda. De Villarán también fue socio Vladimiro Huaroc en Fuerza Social (fundada por el primero, pero que se la quedo la segunda). Hoy Huaroc es candidato a la vicepresidencia por el fujimorismo. Huaroc ha sido funcionario de este gobierno en la PCM, donde compartió labores con Julio Guzmán, también exfuncionario de este gobierno y autodenominado “outsider”. Otra socia de Villarán ha sido Anel Townsend, quien ahora es candidata con Acuña; PPK ha sido premier de Toledo.|23/12/2015|1252.88|131.5|0|11|Juan Carlos Valdivia|Daniel Urresti Elera|Negativo|2015-12
Radio|Exitosa|Exitosa Domingo|Entrevista a José León, congresista de Perú Posible (Exitosa)|Entrevista telefónica. José León, congresista de Perú Posible, comentó sobre la presentación de la plancha presidencial de su partido. Asimismo, manifestó que Perú Posible necesita del parlamentario Daniel Mora y espera la reconsideración de su decisión. Además, señaló que el expresidente Alejandro Toledo tiene que entender que pueden haber discrepancias. Finalmente, saludó la candidatura del exministro Daniel Urresti.|20/12/2015|1398.6||740||José Raguberto León Rivera|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|La República|La República - Suplemento Domingo|Promesas 2016 - Renato Cisneros|Ver de una vez por todas «El Despertar de la Fuerza» y dejar de sufrir los comentarios sembrados en las redes por maliciosos spoilers que no se compadecen de los fans de «Star Wars» que no hemos podido ver aún el nuevo episodio de la saga. He leído por ahí que muere Han Solo. Espero que se trate de una broma. Festejar con moderación los cuarenta años de mi nacimiento y, al hacerlo, colgar simbólicamente los chimpunes de los viejos desbandes con que antes solía homenajear esa efeméride. Casarme con Natalia delante de un código civil y, dos días después, delante de una gran cruz, y bailar el vals con empeñoso decoro frente a los invitados, y luego brindar con ellos y allí sí ahondar en los excesos con que es menester celebrar los acontecimientos felices que uno juzga definitivos. No votar por Keiko, ni por Alan, ni por Acuña, ni por Urresti, ni por Toledo, ni por Ántero, ni por Belmont, ni por Gregorio Santos, ni por Yehude, ni por Reggiardo, ni por Nano, ni por Julio Guzmán, ni por Verónika Mendoza, ni por los otros pitufos. Ni en primera ni en segunda vuelta.|27/12/2015|2549.04|817.44|0|23|Renato Cisneros|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|El Chino|El Chino|La coartada perfecta de los candidatos presidenciales|Un interesante análisis hace el politólogo Víctor Andrés Ponce sobre lo que significa los anti y sobre todo el antifujimorismo. El antifujimorismo, dice, se ha convertido en la coartada perfecta para justificar, por decir lo menos, /as más extrañas y curiosas decisiones políticas. Anel Townsenden la plancha de César Acuña y Susana Villarán en la fórmula de Daniel Urresti son actos que desatan interrogantes acerca de la afinidad que cuentan con sus nuevos líderes políticos.|26/12/2015|1295.38|273.95|0|5|Víctor Andrés Ponce|Daniel Urresti Elera|Negativo|2015-12
Medio Impreso|La República|La República|Perú Wars: El Despertar a la Fuerza - Marco Sifuentes|¿Ya pasaron las náuseas, Perú? ¿O todavía seguimos contemplando con estupor ese chocolateo de lealtades, ese festival de traiciones, esa radiografía del subdesarrollo también conocida como la lista de las 17 planchas de candidatos a la presidencia y vicepresidencia de nuestro país? Más allá del gravol, veamos algunas conclusiones en borrador. –Algo inédito: hasta los pitufos son parte del elenco estable. No hay (casi) pitufos desconocidos. Belmont, Yehude, Nano, Ántero, Goyo, Barnechea o Urresti son personajes que tranquilamente podrían obtener 2%. No les serviría, por supuesto, para pasar la valla del 5%. Así, la mayor amenaza para Keiko Fujimori, en la primera vuelta, no se encuentra en ninguno de los otros 16 candidatos. Estos saben que 1) no tienen forma de desplazarla y 2) les convendría más jugar a ser el mal menor ante Keiko en la segunda vuelta.|23/12/2015|2452.21|292.79|0|5|Marcos Sifuentes|Daniel Urresti Elera|Neutro|2015-12
Web|Exitosa|exitosadiario.pe|""Incorporación de Meche Aráoz confirma que Peruanos por el Kambio es el partido de lobbistas""|Entrevista. Marco Arana, candidato a la vicepresidencia por Frente Amplio. (...) Usted señaló que le preocupa que César Acuña gane la Presidencia y entre a saquear al Estado…. .Hay tres cosas graves. Que el señor Acuña está procesado por usar fondos públicos cuando fue alcalde para conseguir votos. ¿El Poder Judicial está amarrado de manos o es cómplice? ¿El Jurado Nacional de Elecciones qué dice al respecto? ¿O el señor Acuña está teniendo el padrinazgo de las altas esferas del poder? Segundo: todas las investigaciones de sus fondos. Yo no tengo nada contra un señor que hace fortuna, pero el origen de esos fondos ¿cuándo se va a investigar? Y tercero: está metido en negocios de educación que como sabemos tienen exoneración tributaria, entonces ¿cómo es posible que usen este negocio para una campaña multimillonaria y eso genera una desventaja en la competencia electoral? ¿Dónde está la Sunat?|26/12/2015|71.5||0||Marco Antonio Arana Zegarra|Daniel Urresti Elera|Neutro|2015-12
Medio Impreso|El Chino|El Chino|“Para Villarán más pesa odio al fujimorismo”|La polémica decisión de Susana Villarán de sumarse a la plancha presidencial del candidato a la Presidencia por el Partido Nacionalista, Daniel Urresti, motivó más de una crítica por tratarse de una persona procesada por delitos contra los derechos humanos. Kenji Fujimori, hermano de la candidata de Fuerza Popular, respondió ayer a la exalcaldesa de Lima, quien aseguró que retomaba la competencia política para impedir que el fujimorismo llegue al poder. “Para la Sra. Villarán más pesa el odio al fujimorismo que su defensa de género. Se alía a Daniel Urresti ‘para que no gane Keiko’. ¡Qué propositiva!”, escribió en Twitter.|22/12/2015|467.2|128.43|0|4|Kenji Gerardo Fujimori Higuchi|Daniel Urresti Elera|Neutro|2015-12
